run_id,design,status,labor,financing,eta,eta_s,theta,epsilon,sigma,shock,magnitude,data_vintage,evidence,commit,actor,notes
matrix_5x3-v8-DELTA-F3,matrix_5x3_v8,executed,DELTA,F3,1.0,0.0,0.0001,0.0001,0.0001,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-DELTA-F3/manifest.toml; runs/matrix_5x3-v8-DELTA-F3/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v8-DELTA-F3/manifest.toml)"
matrix_5x3-v8-BETA-F1-etas025,matrix_5x3_v8,failed,BETA,F1,1.0,0.25,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F1-etas025/manifest.toml; runs/matrix_5x3-v8-BETA-F1-etas025/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F1-etas025/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v8-BETA-F2-etas025,matrix_5x3_v8,failed,BETA,F2,1.0,0.25,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F2-etas025/manifest.toml; runs/matrix_5x3-v8-BETA-F2-etas025/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F2-etas025/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v8-BETA-F3-etas025,matrix_5x3_v8,failed,BETA,F3,1.0,0.25,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F3-etas025/manifest.toml; runs/matrix_5x3-v8-BETA-F3-etas025/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F3-etas025/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v8-BETA-F1-etas05,matrix_5x3_v8,failed,BETA,F1,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F1-etas05/manifest.toml; runs/matrix_5x3-v8-BETA-F1-etas05/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F1-etas05/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v8-BETA-F2-etas05,matrix_5x3_v8,failed,BETA,F2,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F2-etas05/manifest.toml; runs/matrix_5x3-v8-BETA-F2-etas05/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F2-etas05/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v8-BETA-F3-etas05,matrix_5x3_v8,failed,BETA,F3,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F3-etas05/manifest.toml; runs/matrix_5x3-v8-BETA-F3-etas05/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F3-etas05/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v8-BETA-F1-etas1,matrix_5x3_v8,failed,BETA,F1,1.0,1.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F1-etas1/manifest.toml; runs/matrix_5x3-v8-BETA-F1-etas1/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F1-etas1/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v8-BETA-F2-etas1,matrix_5x3_v8,failed,BETA,F2,1.0,1.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F2-etas1/manifest.toml; runs/matrix_5x3-v8-BETA-F2-etas1/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F2-etas1/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v8-BETA-F3-etas1,matrix_5x3_v8,failed,BETA,F3,1.0,1.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F3-etas1/manifest.toml; runs/matrix_5x3-v8-BETA-F3-etas1/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F3-etas1/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v8-BETA-F1-etas2,matrix_5x3_v8,failed,BETA,F1,1.0,2.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F1-etas2/manifest.toml; runs/matrix_5x3-v8-BETA-F1-etas2/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F1-etas2/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v8-BETA-F2-etas2,matrix_5x3_v8,failed,BETA,F2,1.0,2.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F2-etas2/manifest.toml; runs/matrix_5x3-v8-BETA-F2-etas2/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F2-etas2/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v8-BETA-F3-etas2,matrix_5x3_v8,failed,BETA,F3,1.0,2.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F3-etas2/manifest.toml; runs/matrix_5x3-v8-BETA-F3-etas2/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F3-etas2/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v8-BETA-F1-rigidprog,matrix_5x3_v8,failed,BETA,F1,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F1-rigidprog/manifest.toml; runs/matrix_5x3-v8-BETA-F1-rigidprog/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets, rigid group programme); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F1-rigidprog/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v8-BETA-F2-rigidprog,matrix_5x3_v8,failed,BETA,F2,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F2-rigidprog/manifest.toml; runs/matrix_5x3-v8-BETA-F2-rigidprog/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets, rigid group programme); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F2-rigidprog/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v8-BETA-F3-rigidprog,matrix_5x3_v8,failed,BETA,F3,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F3-rigidprog/manifest.toml; runs/matrix_5x3-v8-BETA-F3-rigidprog/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets, rigid group programme); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F3-rigidprog/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v8-BETA-F1-rigidhalf,matrix_5x3_v8,failed,BETA,F1,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F1-rigidhalf/manifest.toml; runs/matrix_5x3-v8-BETA-F1-rigidhalf/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets, rigid group largest_half); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F1-rigidhalf/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v8-BETA-F2-rigidhalf,matrix_5x3_v8,failed,BETA,F2,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F2-rigidhalf/manifest.toml; runs/matrix_5x3-v8-BETA-F2-rigidhalf/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets, rigid group largest_half); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F2-rigidhalf/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v8-BETA-F3-rigidhalf,matrix_5x3_v8,failed,BETA,F3,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v8-BETA-F3-rigidhalf/manifest.toml; runs/matrix_5x3-v8-BETA-F3-rigidhalf/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v8.toml (full-71 A-bill, ADR-0022 sectoral labour markets, rigid group largest_half); planned | failed 2026-09-19 (see runs/matrix_5x3-v8-BETA-F3-rigidhalf/manifest.toml) | failed at the external-account acceptance gate on the incomplete promotion: assert_external_account collapsed the sectoral wage vector to a scalar (fixed in the same session; superseded by matrix_5x3_v9)"
matrix_5x3-v9-BF-F1,matrix_5x3_v9,executed,BF,F1,0.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-BF-F1/manifest.toml; runs/matrix_5x3-v9-BF-F1/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-BF-F1/manifest.toml)"
matrix_5x3-v9-BF-F2,matrix_5x3_v9,executed,BF,F2,0.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-BF-F2/manifest.toml; runs/matrix_5x3-v9-BF-F2/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-BF-F2/manifest.toml)"
matrix_5x3-v9-BF-F3,matrix_5x3_v9,executed,BF,F3,0.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-BF-F3/manifest.toml; runs/matrix_5x3-v9-BF-F3/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-BF-F3/manifest.toml)"
matrix_5x3-v9-ALPHA-F1,matrix_5x3_v9,executed,ALPHA,F1,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-ALPHA-F1/manifest.toml; runs/matrix_5x3-v9-ALPHA-F1/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-ALPHA-F1/manifest.toml)"
matrix_5x3-v9-ALPHA-F2,matrix_5x3_v9,executed,ALPHA,F2,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-ALPHA-F2/manifest.toml; runs/matrix_5x3-v9-ALPHA-F2/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-ALPHA-F2/manifest.toml)"
matrix_5x3-v9-ALPHA-F3,matrix_5x3_v9,executed,ALPHA,F3,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-ALPHA-F3/manifest.toml; runs/matrix_5x3-v9-ALPHA-F3/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-ALPHA-F3/manifest.toml)"
matrix_5x3-v9-BETA-F1,matrix_5x3_v9,executed,BETA,F1,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-BETA-F1/manifest.toml; runs/matrix_5x3-v9-BETA-F1/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-BETA-F1/manifest.toml)"
matrix_5x3-v9-BETA-F2,matrix_5x3_v9,executed,BETA,F2,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-BETA-F2/manifest.toml; runs/matrix_5x3-v9-BETA-F2/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-BETA-F2/manifest.toml)"
matrix_5x3-v9-BETA-F3,matrix_5x3_v9,executed,BETA,F3,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-BETA-F3/manifest.toml; runs/matrix_5x3-v9-BETA-F3/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-BETA-F3/manifest.toml)"
matrix_5x3-v9-GAMMA-F1,matrix_5x3_v9,executed,GAMMA,F1,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-GAMMA-F1/manifest.toml; runs/matrix_5x3-v9-GAMMA-F1/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-GAMMA-F1/manifest.toml)"
matrix_5x3-v9-GAMMA-F2,matrix_5x3_v9,executed,GAMMA,F2,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-GAMMA-F2/manifest.toml; runs/matrix_5x3-v9-GAMMA-F2/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-GAMMA-F2/manifest.toml)"
matrix_5x3-v9-GAMMA-F3,matrix_5x3_v9,executed,GAMMA,F3,1.0,0.0,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-GAMMA-F3/manifest.toml; runs/matrix_5x3-v9-GAMMA-F3/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-GAMMA-F3/manifest.toml)"
matrix_5x3-v9-DELTA-F1,matrix_5x3_v9,executed,DELTA,F1,1.0,0.0,0.0001,0.0001,0.0001,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-DELTA-F1/manifest.toml; runs/matrix_5x3-v9-DELTA-F1/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-DELTA-F1/manifest.toml)"
matrix_5x3-v9-DELTA-F2,matrix_5x3_v9,executed,DELTA,F2,1.0,0.0,0.0001,0.0001,0.0001,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-DELTA-F2/manifest.toml; runs/matrix_5x3-v9-DELTA-F2/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-DELTA-F2/manifest.toml)"
matrix_5x3-v9-DELTA-F3,matrix_5x3_v9,executed,DELTA,F3,1.0,0.0,0.0001,0.0001,0.0001,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-DELTA-F3/manifest.toml; runs/matrix_5x3-v9-DELTA-F3/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-DELTA-F3/manifest.toml)"
matrix_5x3-v9-BETA-F1-etas025,matrix_5x3_v9,executed,BETA,F1,1.0,0.25,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-BETA-F1-etas025/manifest.toml; runs/matrix_5x3-v9-BETA-F1-etas025/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-BETA-F1-etas025/manifest.toml) | C1 (2026-09-20): the gdp_* metrics of this run are wrong (sectoral wage vector collapsed in gdp_components); superseded by matrix_5x3_v10 (solutions unaffected; see the matrix_5x3_v9 flow-table banner)"
matrix_5x3-v9-BETA-F2-etas025,matrix_5x3_v9,executed,BETA,F2,1.0,0.25,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-BETA-F2-etas025/manifest.toml; runs/matrix_5x3-v9-BETA-F2-etas025/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-BETA-F2-etas025/manifest.toml) | C1 (2026-09-20): the gdp_* metrics of this run are wrong (sectoral wage vector collapsed in gdp_components); superseded by matrix_5x3_v10 (solutions unaffected; see the matrix_5x3_v9 flow-table banner)"
matrix_5x3-v9-BETA-F3-etas025,matrix_5x3_v9,executed,BETA,F3,1.0,0.25,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-BETA-F3-etas025/manifest.toml; runs/matrix_5x3-v9-BETA-F3-etas025/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-BETA-F3-etas025/manifest.toml) | C1 (2026-09-20): the gdp_* metrics of this run are wrong (sectoral wage vector collapsed in gdp_components); superseded by matrix_5x3_v10 (solutions unaffected; see the matrix_5x3_v9 flow-table banner)"
matrix_5x3-v9-BETA-F1-etas05,matrix_5x3_v9,executed,BETA,F1,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-BETA-F1-etas05/manifest.toml; runs/matrix_5x3-v9-BETA-F1-etas05/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-BETA-F1-etas05/manifest.toml) | C1 (2026-09-20): the gdp_* metrics of this run are wrong (sectoral wage vector collapsed in gdp_components); superseded by matrix_5x3_v10 (solutions unaffected; see the matrix_5x3_v9 flow-table banner)"
matrix_5x3-v9-BETA-F2-etas05,matrix_5x3_v9,executed,BETA,F2,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-BETA-F2-etas05/manifest.toml; runs/matrix_5x3-v9-BETA-F2-etas05/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-BETA-F2-etas05/manifest.toml) | C1 (2026-09-20): the gdp_* metrics of this run are wrong (sectoral wage vector collapsed in gdp_components); superseded by matrix_5x3_v10 (solutions unaffected; see the matrix_5x3_v9 flow-table banner)"
matrix_5x3-v9-BETA-F3-etas05,matrix_5x3_v9,executed,BETA,F3,1.0,0.5,0.5,0.5,0.9,impulses.csv,1.0,full-71-abill,runs/matrix_5x3-v9-BETA-F3-etas05/manifest.toml; runs/matrix_5x3-v9-BETA-F3-etas05/log.txt,bc83d5ae9df9d5191c76e1e46fb3f21eef7d88bb,"","parameters pinned in experiments/designs/matrix_5x3_v9.toml (full-71 A-bill, ADR-0022 sectoral labour markets); planned | executed 2026-09-19 (see runs/matrix_5x3-v9-BETA-F3-etas05/manifest.toml) | C1 (2026-09-20): the gdp_* metrics of this run are wrong (sectoral wage vector collapsed in gdp_components); superseded by matrix_5x3_v10 (solutions unaffected; see the matrix_5x3_v9 flow-table banner)"
